,Aerosmith,Alice Cooper,Arcade Fire,Arctic Monkeys,Billie Eilish,Black Flag,Black Sabbath,Blondie,Blues Saraceno,Boyz II Men,Bring Me The Horizon,Brooks & Dunn,Buffalo Springfield,Calle 13,Cliff Richard & The Shadows,Coldplay,Cream,Creedence Clearwater Revival,"Crosby, Stills & Nash",Daft Punk,David Caggiano and Sami Chohfi,Def Leppard,Demi Lovato,Depeche Mode,Dion and The Belmonts,Dire Straits,Disturbed,Don Toliver,Drake,"Earth, Wind & Fire","Emerson, Lake & Palmer",Fall Out Boy,Fleetwood Mac,Flo Rida,Fugazi,Genesis,Gorillaz,grandson,Green Day,Halsey,Hollywood Undead,Imagine Dragons,Jonas Brothers,Josylvio,Joy Division,Juelz Santana,Korn,Kraftwerk,Ladysmith Black Mambazo,Led Zeppelin,Linkin Park,LMFAO,Mac Miller,Maroon 5,Meg Myers,Metallica,Modest Mouse,Mumford & Sons,Muse,My Chemical Romance,Nazareth,NEFFEX,New Order,Nickelback,Nine Inch Nails,Nirvana,Oh Wonder,Omen44 x Nipps (Buddha Brand) x Vikn (Tetrad The Gang Of Four),One Direction,Oomph!,OutKast,P!nk,Papa Roach,Parliament-Funkadelic,Pavement,Pearl Jam,Pere Ubu,"Peter, Paul and Mary",Pink Floyd,Pixies,Placebo,Poco,Portishead,Puffy AmiYumi,Queen,Radiohead,Rage Against the Machine,Rammstein,Rascal Flatts,Red Hot Chili Peppers,Roxy Music,Shanti Dope,Skindred,Sleater-Kinney,Sly and the Family Stone,Sonic Youth,Spice Girls,STARSET,Steely Dan,System of a Down,Talking Heads,Tardigrade Inferno,Television,The Allman Brothers Band,The Andrews Sisters,The Animals,The Band,The Beach Boys,The Beatles,The Boswell Sisters,The Byrds,The Chemical Brothers,The Chicks,The Coasters,The Cranberries,The Decemberists,The Dillards,The Doors,The Drifters,The Eagles (Vocal Group),The Flamingos,The Flying Burrito Brothers,The Four Seasons,The Four Tops,The Hollies,The Ink Spots,The Jesus and Mary Chain,The Judds,The Kinks,The Louvin Brothers,The LovinтАЩ Spoonful,The Melons,The Mills Brothers,The Monkees,The Moody Blues,The Moonglows,The Neighbourhood,The Orioles,The Platters,The Police,The Pretty Reckless,The Ramona Flowers,The Replacements,The Rolling Stones,The Shirelles,The Smashing Pumpkins,The Smiths,The Soul Stirrers,The Stanley Brothers,The Staple Singers,The Stooges,The Strokes,The Temptations,The Turtles,The Velvet Underground,The Ventures,The Weavers,The White Stripes,The Who,The Yardbirds,Thousand Foot Krutch,Tinariwen,Traffic,TV on the Radio,U2,Van Halen,Wilco,Yo La Tengo,"Yung Lee (Beast Boy) x Sky, The Vision",ZZ Top,тАЛThe Everly Brothers,тАЛThe Jam,Britney Spears,Christina Aguilera,Beyoncé,Madonna,Scorpions,50 Cent,Limp Bizkit,Luciano,"Tyler, The Creator",Eminem,Start,Scarlxrd,Original West End Cast of Everybody’s Talking About Jamie,Rasmus Seebach,Givi,Adele,Alsupreme,Scooter,"RyanKhan, Y.B.V"
Aerosmith,1.0,0.18163918187183836,0.21815124157350518,0.25174227876988375,0.23595534898110704,0.1607727040488227,0.25507714149604954,0.19781714629287261,0.176271941675738,0.2741761518117687,0.25227201375168107,0.2065111959607231,0.2518331447365707,0.010062714296221187,0.22941546959414216,0.2006512721063488,0.14771608751030574,0.19528985198293958,0.25222079285834653,0.1165857331434641,0.0,0.25780208769693624,0.2623409084307611,0.18464426059036587,0.21590700857731138,0.2531133790087483,0.2541336671240463,0.2445751360587125,0.2809514286523367,0.1908049839403574,0.21062235017833475,0.21184741710542743,0.2391721744719828,0.22460652635517198,0.1932684871479985,0.26795321884031353,0.22541548328733485,0.22353605718737635,0.23756843572582886,0.2517099681781738,0.2864150276008275,0.23386966868029146,0.25205040515360855,0.016044730124216366,0.18545935427392168,0.23486443365389564,0.15761350277898534,0.053250337848857354,0.08090264669978753,0.24762963778830838,0.244133308374598,0.1953062916524526,0.32160315576157705,0.26825447774446776,0.23365924946881111,0.20073774803411526,0.2261011580968394,0.23871800154619482,0.19792972878414117,0.1897463415394357,0.21926228887093901,0.2777742188276182,0.23735175794438668,0.2708370502865276,0.21107197337580907,0.16482511298010982,0.22124438764130105,0.037444155305003,0.23042331845469866,0.02556138602212321,0.27752416236746935,0.13264028049449494,0.22522897897888916,0.0,0.22754134339298615,0.190357158302086,0.1363519398748072,0.17448348807400982,0.2766977317156214,0.09742383592258208,0.1852424862589117,0.22979447880350834,0.1729896665600409,0.13031444566088668,0.22466767652540953,0.1557358448396886,0.19625913867931277,0.015325813743825245,0.27887816694216616,0.23970301539392125,0.16044566871934307,0.0014178542721959841,0.2049327793699195,0.24508982677818447,0.1346385495830975,0.22510206364500873,0.22030217301312227,0.263769633827982,0.2524219529001528,0.14446785089238168,0.16961708587989288,0.18432415646959954,0.18400502017429798,0.20249338356596291,0.15320623797726407,0.2501346857934623,0.23943808109745812,0.14478947809543818,0.12266909032805162,0.18964584087790848,0.19064444477875075,0.15471816991378373,0.22783844285462707,0.18317297799908894,0.1568109395016133,0.21166804666295025,0.17893085454946744,0.2399997994165699,0.20396148350855992,0.08019758629774265,0.14981362533940845,0.23584617546510078,0.2056309602150781,0.2315436223583499,0.19984599240552192,0.19282666303538065,0.14197361496614547,0.22663441631612535,0.19849167134819667,0.2056062140901831,0.23608122374619367,0.038503031772091134,0.16012424460388208,0.18916525901626413,0.22928583449493067,0.13814558756289963,0.26864306386397063,0.20219282154355944,0.18034427599267688,0.14741143348115515,0.22778781029176787,0.10326379846039602,0.2041408951693512,0.21637576752275822,0.12022510160532418,0.2180462801130698,0.1911317272183981,0.14670148463863364,0.1628615387054111,0.1870750362423006,0.11336250607873222,0.2644774446384188,0.25666542345130994,0.21593427717100144,0.21994894488069372,0.15021158069793983,0.14112432393533947,0.24233439661231881,0.15919058727909075,0.1768054043682986,0.2487804471758741,0.10400940898618516,0.2051359565156491,0.2366395429379201,0.24552979948550535,0.20602673656707615,0.19435380795103208,0.1958664911636544,0.055284748026055874,0.19155127632196922,0.17819021416138547,0.1952608576363819,0.16726503890900157,0.21458851373971166,0.18389146356971997,0.16194887313778583,0.1980679635057856,0.26682729106937053,0.1464771421336959,0.018925952699091586,0.1989076851822672,0.3180741886603776,0.005221815920130268,0.1970397076453848,0.17864952967764358,0.005259050534983434,0.006166527604228977,0.19641922809643053,0.10312313342267654,0.08268802478912796,0.12680796855031762
Alice Cooper,0.18163918187183836,1.0,0.16023804532075714,0.19427377899835663,0.1859437906109398,0.13089436837904667,0.20717043389745715,0.1554707997393654,0.13760705794750483,0.20419086738539383,0.19503591017214894,0.16582092916680624,0.19243669369159588,0.01686059102720905,0.17071021937400999,0.15367106460540803,0.11705695458478194,0.14153912244565314,0.1945021416204984,0.07448488881259985,0.0,0.1784006021605512,0.17028525320450694,0.13966199885180441,0.1628493987348295,0.19750432683217234,0.18818902931574788,0.174691771260574,0.20368687113712403,0.14173221852310136,0.17811762394413533,0.1625773611007264,0.1851096761462323,0.16380153266738628,0.14891450224870617,0.2170546411173182,0.15756912670251544,0.17901157100015808,0.20533256224704488,0.20925709942919402,0.2180209246635788,0.17348519295540787,0.1809027729899686,0.010979486159362395,0.1449765781146386,0.17127991075624394,0.12169500504957442,0.04640828837248934,0.06686356226395851,0.19495154266258263,0.17893091663724658,0.15849940915781324,0.230529456355395,0.18714172927372152,0.17940302317628232,0.16315629556806344,0.17931270799416898,0.1926763164907036,0.168381053074514,0.16223239336956463,0.1629433830239938,0.20316310383586222,0.1767750837545481,0.20507949930238323,0.1672589712148802,0.12410347432755164,0.15979618233941806,0.029525550089412822,0.1731473043291254,0.020796722209017626,0.2186993154794915,0.1000855014855746,0.17119869173422486,0.0,0.1817858701041024,0.15238156330248376,0.1119533873113201,0.1388611379019492,0.21590748233857138,0.09663907284462414,0.1460380056494458,0.1735173510903949,0.13463988586737274,0.0997408738240958,0.1724581077264784,0.12188079772215032,0.14786702977521116,0.012197965522129595,0.2011149135428928,0.17942785567538277,0.12601919320536736,0.0018752564829950247,0.15954070053719072,0.1829122527492294,0.11065626276405782,0.17310555718121368,0.1630177770548984,0.20508298415948556,0.1884580243376952,0.11614565736608196,0.14147728345108856,0.16114142106059726,0.14706195841432024,0.15577829961034528,0.12420768291005702,0.1849754178883043,0.18972842591226002,0.11499107958683896,0.09219207022011255,0.14950828059701804,0.15895984108136996,0.12154132119895622,0.18332955521273764,0.14852594976101907,0.11603122110931008,0.18910213736473058,0.14490169415899068,0.1759859358177971,0.15498703404945469,0.05932306552447808,0.11877012152640476,0.19074265479439712,0.15285840195022615,0.1761520156195292,0.15434656871024088,0.15416153757390694,0.1144444196663772,0.1761089727856433,0.1680785286928126,0.16892061952795656,0.19051570218774094,0.0323791771096229,0.12545356784849648,0.15318435331751024,0.17454686129104569,0.11064463497941113,0.20371307919192094,0.150375708605331,0.1404359620911394,0.11506136079023066,0.18187708899660593,0.07397448059189027,0.159272834241329,0.16808742881554672,0.11062536063531803,0.17891842399524116,0.15640471258070854,0.11832938864566733,0.14021620441674942,0.13553566808243123,0.08893238657585922,0.19933145550876852,0.1947886678183003,0.16521092570345886,0.18035507714711962,0.11556257598014563,0.12206470149382809,0.18517850122077695,0.12887957812232065,0.15436181693907036,0.18406106599238403,0.08234422756401594,0.16311358176786794,0.1961394377424861,0.1860956772643798,0.1745949079547474,0.15837365715128615,0.14939226073376732,0.02556869475208212,0.1547862695367267,0.14786636253092067,0.16988573575361476,0.12570024667559265,0.15585046282740433,0.1401637046675288,0.12271777583184662,0.1514919880678881,0.19897047393958367,0.10732966437752167,0.011317687008788213,0.15720557870777574,0.24597681637013458,0.004756794233252037,0.14976401742927237,0.14807855397130576,0.005240739992872556,0.004547245928665733,0.14073353228441654,0.07930237031879339,0.06432355492179498,0.09461255958267067
Arcade Fire,0.21815124157350518,0.16023804532075714,1.0,0.22933883469567462,0.21684857278642944,0.14995535478850242,0.24038586501009795,0.17427365156972852,0.15852627855909607,0.25229822065688245,0.245434657941634,0.17468950650989024,0.2318294676425393,0.024629866129759148,0.19171423078055783,0.1895987696697503,0.12420472980196506,0.17268546869798151,0.23196800282775665,0.1248871064252508,0.0,0.2293935670297016,0.20549936534998925,0.16972405389501077,0.18712870609170662,0.2285282892549636,0.23559138664637058,0.2063529323121781,0.25124179986304973,0.16435716671437972,0.19603021842122492,0.19201742000429,0.22726895477018993,0.20010787849302614,0.1932590785521655,0.250172900823159,0.21571787503068773,0.2150061825437315,0.22121843426140608,0.23540729967327867,0.26918254506881667,0.2192374149677523,0.22841843475994583,0.01934073510889689,0.17498658530630185,0.2000654833648159,0.1473621544380399,0.04954636024375125,0.07268897225089765,0.21991264159454427,0.22210107825566872,0.19233027394005053,0.2821535037613562,0.2293706980854987,0.2114484016860929,0.19114109319272377,0.22028599858910014,0.23807590623247832,0.19546432221488264,0.19863679595283545,0.18860103785729876,0.25749497064628213,0.2245900828872598,0.24763950354389408,0.20232456045752079,0.13804806584168916,0.2156620686178683,0.03209202956686441,0.21609102070114872,0.02053617339088676,0.24665832956530853,0.1215549747353406,0.21626593556589124,0.0,0.2151923092584287,0.16337703075263432,0.12525476272947278,0.15899250332344939,0.2554302916274498,0.09438800074170717,0.1750031540905117,0.21255655574862908,0.1660643908211903,0.12717729145441392,0.19828168516177092,0.15333149724483364,0.1783839101826039,0.013463017176159942,0.26485828204874595,0.2216704032190533,0.14790612851613638,0.0018515841423404344,0.20384836765782477,0.22739318969048727,0.10500819312402465,0.2150394079723844,0.21889084266901682,0.26111407684752086,0.23748132275568734,0.1434160339095314,0.15392691913155232,0.17935095132189893,0.16909512140309435,0.16455245962422438,0.13641276950624048,0.21345787850747788,0.22497430382002115,0.12778310021997374,0.10998793578017707,0.16684840395943945,0.18312161403537264,0.14715459187621016,0.21300749603227953,0.1496617083244992,0.14896135918159858,0.20130708965692734,0.16237046536121125,0.1980101829767169,0.17157969326830125,0.06289685193784844,0.1409500033049217,0.21894295818018006,0.18237065892784776,0.21201471765394575,0.17729843214257102,0.17742481667327914,0.12763151508109205,0.20024158398177927,0.18210938464195714,0.17982236307455868,0.21584544906953795,0.03562428535627471,0.1425163840094542,0.17233996829263998,0.21740483078806916,0.12387606139288565,0.24749044767931483,0.18384086548584933,0.16842793660100874,0.13599706714060766,0.21213665064386455,0.11189500149091802,0.19550557953419934,0.19001400201188945,0.14368248239588,0.19961287343039347,0.19457883423313704,0.12864302116786497,0.14717942820773489,0.1746607500704026,0.09382323827792671,0.2570798435619781,0.20153233720372066,0.19868309001340112,0.2052052604243545,0.13180538218853532,0.12987692617992763,0.22623425644002348,0.15019753172128858,0.15229613758696403,0.26144713692909094,0.09268012621738486,0.1874754341353304,0.24822604388350222,0.22564126772970228,0.16711821665628024,0.18302696943551244,0.1923830368990026,0.05133661920437982,0.16908112653686946,0.1567016367062669,0.20871637350284644,0.16769819174309497,0.19570366959595586,0.1637266549845826,0.1509093198161373,0.18055817668494267,0.24385750753841062,0.1315713523623222,0.009244227644861103,0.18367248361768018,0.2879080069231299,0.009856131830127124,0.17346289891753197,0.17130046796225173,0.0049040160601969696,0.0021205976075083788,0.18748359934625247,0.09466683039244495,0.0730005254709567,0.11827782490069594
Arctic Monkeys,0.25174227876988375,0.19427377899835663,0.22933883469567462,1.0,0.24659921699168263,0.1632712234385999,0.2646960678405933,0.21047146048323095,0.17949551738647185,0.28276860818377225,0.2634340400593451,0.2179033929717633,0.265631302774731,0.00849360720903447,0.22817240178161757,0.2219507120031614,0.15007880292566544,0.20725441515352938,0.28337738019613434,0.18926219857997018,0.0,0.25178544686107185,0.2264254888888162,0.19150487455582987,0.21881182100583763,0.26430735374964665,0.26788819570162126,0.23442877720112976,0.2833870396835302,0.18343585598481682,0.24563452812031294,0.2217489810312967,0.25344909259504045,0.21981130610101096,0.20754119584023412,0.2878631067806383,0.23516592728376917,0.22822786238569448,0.26164203192171875,0.2638825551645201,0.30002717656708955,0.2428535109408918,0.25397211026558564,0.01284225489459545,0.20449039289584303,0.22388100834316282,0.15885235072914128,0.060925378548049025,0.08894926008854698,0.2502815879976481,0.24884452442646532,0.20389073887137554,0.31326294089586226,0.25347420822554545,0.2383777109510995,0.20909596828192978,0.2521654437635277,0.26279215247599197,0.21409985643475749,0.20342017217647246,0.2139171777608957,0.27656376626242585,0.24690224295380925,0.28415158581944033,0.22062823725955094,0.15178780309329665,0.23286982408979728,0.039421906193319645,0.24251222522662796,0.02386390301434882,0.291984669980212,0.13061370138685224,0.22951568474256145,0.0,0.2516003934440171,0.19763531040934879,0.15011840012168354,0.18846967553523508,0.3069861385462971,0.10203574603993149,0.20450966815501725,0.25068733524382125,0.18953990774372453,0.142582978648502,0.2142919823188847,0.16984879043748724,0.20531418117656186,0.015604292036574097,0.29371412796118346,0.24954311862962686,0.1724620492500505,0.00177035335148934,0.21781753209562138,0.24871417467419976,0.13229541780905307,0.24258418762479717,0.2245900647983129,0.28564604756268897,0.274955858437969,0.1472417578410572,0.1823917136959602,0.20810993927534782,0.19682064171627123,0.19471747517513083,0.16603792870692924,0.24348232415408455,0.25544498332985954,0.1556080925825286,0.12192565588662996,0.19890782552426323,0.2055913730651454,0.16549837428275116,0.24529912497717654,0.18698047513358562,0.16567722513283878,0.2427860858928167,0.20142915713876097,0.24117025249195767,0.20898731802451653,0.08658905886832013,0.16467720606888547,0.2562394108614071,0.2103967989818114,0.26699008144333447,0.20359487278828636,0.20342644080121808,0.1471891433998218,0.24069941822903007,0.21261997317153325,0.22498857433947528,0.27129199446546015,0.04330745532243152,0.17238135070016536,0.19753328596728492,0.2494775778044197,0.14089229003104575,0.277954153981284,0.20544496808368384,0.19298506944026272,0.15763721365747108,0.24021851333216726,0.10733077790583656,0.22227268661038746,0.22381578630324206,0.11626207544325062,0.2398552669548475,0.21104779941487206,0.15229659079459268,0.17692983755678404,0.19464680496994757,0.1148878366195204,0.2780568167528532,0.23858452998035318,0.22003742982773777,0.2384807857045841,0.16522249021270907,0.15823068627024317,0.251819890013103,0.17611746605946998,0.17995734857894052,0.26881071728650874,0.10607324259483963,0.2239148667845573,0.259423171258936,0.2574166565403263,0.19338926867287087,0.21750020474364185,0.21948589925449735,0.04813328385879112,0.19942223153705763,0.18302047113481645,0.21981305952942531,0.1707179424564863,0.21604361737401878,0.18578277273038502,0.16534699820601417,0.21932085161665626,0.2683900888567755,0.14805970809423696,0.010774845084465579,0.20133598073332803,0.33551270308573145,0.004632028556989631,0.19304026522476914,0.19430061582292102,0.005800868443116114,0.0037846139391649603,0.20117795243644032,0.10171889798000144,0.08696179246910807,0.134023159931403
Billie Eilish,0.23595534898110704,0.1859437906109398,0.21684857278642944,0.24659921699168263,1.0,0.17688036844091948,0.24233129593636948,0.21655465334902768,0.16802782453003007,0.28740989932804983,0.29123642568759656,0.1897362933285338,0.2656767514300479,0.012798109857334206,0.23653668064945932,0.2000426342967837,0.14301262008011761,0.16011680613650103,0.24467028638873778,0.09530305486720403,0.0,0.22868185968396515,0.24753491502638747,0.186545915360824,0.22149683746773696,0.20818151853709277,0.2551630046540284,0.2313509482779209,0.2907428290517238,0.17999389559693735,0.1980106595279758,0.2030758902042462,0.2729382015013819,0.20956145873466647,0.20768910796724915,0.24725754500831865,0.21317205839477094,0.2009328556007719,0.22321908337306684,0.2823321915093262,0.2893797217330075,0.23560711513911425,0.26346208471557553,0.012825864210957327,0.16059462595390261,0.2112803807977337,0.18446198449633067,0.04245300830498999,0.07067036058340226,0.23280795003629606,0.24267528449746179,0.18119690485277706,0.303156004333081,0.27754902109533464,0.255424306997857,0.20021743185703833,0.2116290871576203,0.2586674688151229,0.21004788563430132,0.20841391566607492,0.2232616429204387,0.28848902085055816,0.2356404599465577,0.2501720087877517,0.24658363862213484,0.17022209656283782,0.23098771351786906,0.03561855372283618,0.24322046971532973,0.02610727473523944,0.26607052812907184,0.143379771971752,0.23072974697431636,0.0,0.21070004983307933,0.1764388184189637,0.11788259347921426,0.15694780929541208,0.26294352350599515,0.0980607289658767,0.1993403671901789,0.2159502165003805,0.18781925640455133,0.13749620470446966,0.21653215277940718,0.16175595642069096,0.15415354199270326,0.01793381112799075,0.28581694016515524,0.2260282151425672,0.15300843670509168,0.001948233626019924,0.18990752641804942,0.23030745326980384,0.1349432411437086,0.22140043521313468,0.23328372973034428,0.27483283088425736,0.23757503655100087,0.13537018995839878,0.14421408509985745,0.19779052893221183,0.17092805104409692,0.187250515307245,0.14375341122498175,0.2148831036247857,0.21271968821236942,0.14133278969828866,0.11022422711621205,0.17863295256802048,0.18354938066185478,0.1570595923460958,0.23922793782223672,0.158771335948787,0.1718035601142459,0.2063366000107384,0.1388946192340743,0.1868592071623637,0.1760029120311033,0.09120384916726809,0.1458200971865664,0.2576083437178014,0.22380688109245817,0.24083150237603934,0.2002177827321906,0.1957386211928166,0.1410658111057438,0.20779974603583284,0.18829557950740083,0.18178904971364762,0.2383941805575691,0.043001324895205806,0.13760435291486506,0.19928604275162876,0.21962622367032425,0.1364958814524181,0.3112772177807168,0.2226657946457684,0.18285596031742024,0.145971552662425,0.2410695730734682,0.10256108641096395,0.1969493520188612,0.22001918358560468,0.12402052412757725,0.2318412866095907,0.18831782892047388,0.13499936666577572,0.14262540124488432,0.1871864915648539,0.11111362770130051,0.27259065132029736,0.2645006283878546,0.24185359702750409,0.19934909520470034,0.1428460962561432,0.12551110255437758,0.24206974523523672,0.1636792946982193,0.17621402177536316,0.25497164682108586,0.09940279934223284,0.19227921266175785,0.22139181524288187,0.22635518283201084,0.1925647698797981,0.2135936997689638,0.2001630080955238,0.03547087505769697,0.18235201843008175,0.1937171635594288,0.18388142012543807,0.1778994527816995,0.2143744033817423,0.20388391272750417,0.17654004600728146,0.187535576087408,0.2728653515473045,0.1383466631603485,0.014394239321727675,0.20720456629533857,0.3218053494720279,0.00797317791872576,0.1947921107521674,0.16180542263402886,0.004220140810738626,0.0030115456047010714,0.20718312118528392,0.12575409225394496,0.06656483161830318,0.12887297382692442
Black Flag,0.1607727040488227,0.13089436837904667,0.14995535478850242,0.1632712234385999,0.17688036844091948,1.0,0.17318473844926552,0.1378318120916897,0.11892542294060049,0.1883695211308607,0.1861145820680643,0.13912958888159577,0.17173659469671076,0.009951096634182255,0.14686442345912976,0.13980293717675285,0.1000981652771844,0.11913145411449078,0.16753702267018133,0.08627257208459826,0.0,0.16370337827540127,0.15227495102004385,0.13532676263408505,0.15047491517118283,0.16205674245809099,0.18194712905258026,0.1520578690395855,0.18803377529947218,0.11628975414121967,0.14425962926300318,0.13921960294054636,0.15825947165456888,0.14731690523271912,0.1455469644336227,0.18990666407112966,0.150198332300024,0.15478961470954222,0.1676901773864331,0.1843659829961123,0.2025053922621729,0.16051645087819943,0.1618719440081674,0.012368993505880943,0.12758814579921984,0.1522387742672907,0.11843165364288799,0.03406154632438063,0.05338789193056359,0.17308900538943084,0.17309177298797307,0.13470298600174224,0.20592044035437085,0.16092118966846192,0.16852318145393574,0.14241997635431258,0.15838796471437389,0.17403398076659737,0.14677733520311043,0.1282253784784848,0.15260744317610064,0.19918387710768692,0.16634412809757093,0.17978771874060184,0.15493531274632089,0.11191852193810647,0.14854357755499703,0.024208178886308995,0.15845925160735197,0.02032640414314657,0.17860429118830445,0.09909482360459054,0.17048436603523487,0.0,0.15114439512530753,0.1262140444689429,0.09268862943150924,0.11617325446960802,0.19346920952615954,0.07119098194096507,0.12910926287158775,0.15835481497763948,0.1263738761466483,0.08780086173114843,0.15431325618628589,0.11262406981479867,0.12289325856320843,0.011883438576254512,0.1841915202282416,0.16520918070298674,0.10622651098525482,0.0013758348718275748,0.14362172269298623,0.16563431055056688,0.08552255807821418,0.1554438597536666,0.14851399810896848,0.18627632514156012,0.16174351227609673,0.09119077823651722,0.11727555117201494,0.13416155032786514,0.11998351459812773,0.13155390362941843,0.1030044090594231,0.15764940297168195,0.15955836492065412,0.09739478723615047,0.08140302770157715,0.13238625436247864,0.13976020632930353,0.11467222688633494,0.15924545572505533,0.11606745687949005,0.12172780076006151,0.14965752821355915,0.11133613845741308,0.14070329731634135,0.13119276584513484,0.05264538985526479,0.10458746473818403,0.1716402057053048,0.13704866549039751,0.1589953381387038,0.13495144174387996,0.13773774220667412,0.0961747190070712,0.1442338379637692,0.13784611241908595,0.13627647473187676,0.16725246405648164,0.023847162067726524,0.10214955958874394,0.13633661432314692,0.15700730868823942,0.09346486724597336,0.19393390148740786,0.14014180764866535,0.1248558681005153,0.10510092758858003,0.16643192910156956,0.08416487942287909,0.1385456719808047,0.15256082566223383,0.07626099433605327,0.15706772622516385,0.13262023609151408,0.09906338210655863,0.11135573399275012,0.12837715408958927,0.08230795960416704,0.1907448044271669,0.16464529168345665,0.15074432364884927,0.1453318129133755,0.09419096148729622,0.09708342470065878,0.1656004232119741,0.11750441010044255,0.11894739514439634,0.18166997256961248,0.07035290762807134,0.13697875048479535,0.1650510837572816,0.1594521562499689,0.12685354090583378,0.14110567952161635,0.1437092413287565,0.032231243821627786,0.14250024617483403,0.12526019399597343,0.13400880689464179,0.12151462626392195,0.15106994695889098,0.12370184409793061,0.10849824054018908,0.1263015531505408,0.17878977130052565,0.09897448270937848,0.008866720846097853,0.1412686084646031,0.22061853024525324,0.005232910134079449,0.13711712424644984,0.12710284543644823,0.0043142316175062145,0.0020092512820758524,0.13797170134834014,0.07611896951861741,0.05032267538984603,0.09094647637631759
Black Sabbath,0.25507714149604954,0.20717043389745715,0.24038586501009795,0.2646960678405933,0.24233129593636948,0.17318473844926552,1.0,0.2081349247188261,0.2046287736517869,0.29395162013752385,0.28669372767132806,0.22857864107771908,0.2807841116271109,0.010700157197687687,0.2351071442108711,0.21783609018641448,0.16172355166944574,0.21186689740502596,0.2851272720052107,0.11576204597920026,0.0,0.2446518804459863,0.2343310827052122,0.20851889156673975,0.23382014559630981,0.275826205965761,0.29053338359095593,0.24076196529424743,0.28292607609311715,0.2081592717306796,0.2624793115670464,0.22995428541350704,0.261486616028376,0.2100614695923413,0.21201320705603244,0.31604965960187226,0.23123793324361763,0.24613421734264584,0.27450623680192343,0.2766953956137843,0.30280831633793237,0.24841523382645903,0.2533973686154767,0.016944933109688365,0.2242330418574635,0.229114418971893,0.17501127193214516,0.06751897246998761,0.09659193419193857,0.2867598990974711,0.2554099603523996,0.19751679421371804,0.3229946084428261,0.2547811873521557,0.23964303013051813,0.24357536301519422,0.25884203768172886,0.272304594222619,0.22863759340476109,0.21516058342722122,0.22084809255526638,0.27900063095508676,0.25716764568435746,0.28446631873442296,0.25169807674002964,0.16344351360853993,0.23682120278545216,0.03829746756980723,0.24687597646688653,0.027499377604422226,0.29455349936818853,0.1376432857912293,0.2486712210166242,0.0,0.25617264861086486,0.21023289658847422,0.15172347642059836,0.20965204547034177,0.32230074963033783,0.11063500704931928,0.2083734684776879,0.25604374190216284,0.19382356483624208,0.13818912776939407,0.23851295824461394,0.16653274507875437,0.23133354483742774,0.016589932834587984,0.2831933504288713,0.2577042739974762,0.18489602894359425,0.0013609478010417897,0.22855781871894576,0.2601774478771369,0.13460358504900072,0.24129468166480272,0.21918617781748573,0.3051982641261013,0.277285769951124,0.15765732205550453,0.19193921668299274,0.23019164289022098,0.20807929453231944,0.20735811050519237,0.17114773889782353,0.24934418030959116,0.27257331970649523,0.15775354910874118,0.13235243529457807,0.20803023145463762,0.22432869664463162,0.16388375512558817,0.24243215325249967,0.19185536769611056,0.16571801753137394,0.25839265947887324,0.21218230703691643,0.25762752179848114,0.21964726031539716,0.08433208651098267,0.17244262495853802,0.2608261336050942,0.21320835232001933,0.2482648371642162,0.21868472132851013,0.22046492744766377,0.17772764965122023,0.24943935444729726,0.22707591372972347,0.25505793833641166,0.2664210562415472,0.042530960268036044,0.1808690559975672,0.20976776490516957,0.27412566981505515,0.1550894138361537,0.27982944046773206,0.21433114141653387,0.207006391182321,0.16577718175757927,0.2615440579292647,0.11634786715253054,0.2296245287219374,0.2256999273930298,0.12306085114876375,0.2523739900069688,0.2300373155537705,0.1772328713503004,0.19918499077678442,0.20265493223185027,0.11734309748492922,0.2779106598890635,0.26046628523973236,0.24140682373944367,0.24700914821513986,0.160659048183046,0.171117512419644,0.25815013720794244,0.18545966195839558,0.19238705465450368,0.2515106343954365,0.11992562878916635,0.23726347970542838,0.27208371741794235,0.2675209940793959,0.20688336637576044,0.22294077693781023,0.21785401804726334,0.03379030797146587,0.20058665722967994,0.19624782796036822,0.2277986280115114,0.16671791115712342,0.21141701754178266,0.17969442552960047,0.1629763366273319,0.22878150463511882,0.2719718220002725,0.14526234628515855,0.014381314478434715,0.21022057776240477,0.33448595228647227,0.005225673298625444,0.20409684454038457,0.20310213656751963,0.005268230096962534,0.004757332131318792,0.1979998575865698,0.10696643323337207,0.0891879887579522,0.13681212604067372
